FSCS Key,Library Name,ADDRESS,CITY,ZIP,Locale ,Service Area Population,Books and Other Print Material,E-Books,  Audio - Physical,Video - Physical
NC0052,RANDOLPH PUBLIC LIBRARY,201 WORTH ST,ASHEBORO,27203,Town,"144,828","240,106","446,570","7,602","28,015"
NC0053,ROBESON COUNTY PUBLIC LIBRARY,101 N CHESTNUT ST,LUMBERTON,28358,Town,"116,450","109,972","478,054",983,"5,560"
NC0054,ROCKINGHAM COUNTY PUBLIC LIBRARY,527 BOONE RD,EDEN,27288,Town,"91,649","196,492","439,798","6,905","12,968"
NC0055,ROWAN PUBLIC LIBRARY,201 W FISHER ST,SALISBURY,28144,Suburban,"150,714","188,177","602,168","3,118","13,913"
NC0056,RUTHERFORD COUNTY LIBRARY,255 CALLAHAN KOON RD,SPINDALE,28160,Town,"64,176","143,834","618,919","6,014","14,388"
NC0057,SAMPSON-CLINTON PUBLIC LIBRARY,217 GRAHAM ST,CLINTON,28328,Town,"58,978","100,649","478,054",872,"5,584"
NC0058,SCOTLAND COUNTY MEMORIAL LIBRARY,312 W CHURCH ST,LAURINBURG,28352,Town,"33,603","37,507","478,054","3,681","4,307"
NC0059,STANLY COUNTY PUBLIC LIBRARY,133 E MAIN ST,ALBEMARLE,28001,Town,"63,228","95,067","478,054","2,412","4,721"
NC0060,TRANSYLVANIA COUNTY LIBRARY,212 S GASTON ST,BREVARD,28712,Town,"32,917","104,251","602,439","5,317","8,133"
NC0061,UNION COUNTY PUBLIC LIBRARY,316 E WINDSOR ST,MONROE,28112,Suburban,"250,814","127,663","1,278,713","2,164","8,323"
NC0062,H. LESLIE PERRY MEMORIAL LIBRARY,205 BRECKENRIDGE ST,HENDERSON,27536,Town,"41,298","71,452","478,054","2,221","1,939"
NC0063,WAKE COUNTY PUBLIC LIBRARIES,4020 CARYA DR,RALEIGH,27610,City,"1,171,331","1,940,661","521,534","16,055",0
NC0065,WAYNE COUNTY PUBLIC LIBRARY,1001 E ASH ST,GOLDSBORO,27530,City,"116,614","117,091","478,247","4,613","4,850"
NC0066,WILSON COUNTY PUBLIC LIBRARY,249 NASH ST W,WILSON,27893,Town,"78,636","161,097","438,358","3,051","6,755"
NC0071,CHAPEL HILL PUBLIC LIBRARY,100 LIBRARY DR,CHAPEL HILL,27514,City,"62,195","196,684","602,900","7,250","12,166"
NC0075,FARMVILLE PUBLIC LIBRARY,4276 W CHURCH ST,FARMVILLE,27828,Town,"4,477","28,169","478,054",274,"1,466"
NC0079,HICKORY PUBLIC LIBRARY,375 3RD ST NE,HICKORY,28601,City,"44,765","112,917","604,751","6,290","12,579"
NC0080,HIGH POINT PUBLIC LIBRARY,901 N MAIN ST,HIGH POINT,27262,City,"116,589","235,135","1,714,302","5,211","23,700"
NC0083,MOORESVILLE PUBLIC LIBRARY,304 S MAIN ST,MOORESVILLE,28115,Suburban,"54,987","117,193","605,379","7,359","10,748"
NC0088,ROANOKE RAPIDS PUBLIC LIBRARY,319 ROANOKE AVE,ROANOKE RAPIDS,27870,Town,"14,808","17,889","478,054",968,"1,346"
NC0093,SOUTHERN PINES PUBLIC LIBRARY,170 W CONNECTICUT AVE,SOUTHERN PINES,28387,Town,"16,487","53,971","602,456","1,699",893
NC0099,GEORGE H. AND LAURA E. BROWN PUBLIC LIBRARY,122 VAN NORDEN ST,WASHINGTON,27889,Town,"9,660","40,466","1,293,049","1,513","2,789"
NC0100,JACOB MAUNEY MEMORIAL LIBRARY,100 S PIEDMONT AVE,KINGS MOUNTAIN,28086,Suburban,"11,492","39,191","478,054",247,"2,829"
NC0101,WARREN COUNTY MEMORIAL LIBRARY,119 S FRONT ST,WARRENTON,27589,Rural,"18,680","30,149","478,054",859,"1,737"
NC0102,HAROLD D. COOLEY LIBRARY,114 W CHURCH ST,NASHVILLE,27856,Suburban,"5,788","16,822","478,054",654,"2,127"
NC0103,ALAMANCE COUNTY PUBLIC LIBRARIES,342 S SPRING ST,BURLINGTON,27215,City,"173,609","155,968","446,433","12,046","20,377"
NC0104,CHATHAM COUNTY PUBLIC LIBRARIES,197 NC HWY 87 N,PITTSBORO,27312,Rural,"79,083","69,007","479,216","2,638","6,590"
NC0105,GASTON COUNTY PUBLIC LIBRARY,1555 EAST GARRISON BOULEVARD,GASTONIA,28054,City,"236,378","356,163","1,428,824","11,030","29,810"
NC0106,LINCOLN COUNTY PUBLIC LIBRARY,306 W MAIN ST,LINCOLNTON,28092,Town,"92,170","131,190","606,493","6,241","9,212"
NC0107,CASWELL COUNTY PUBLIC LIBRARY,161 MAIN STREET EAST,YANCEYVILLE,27379,Rural,"22,178","45,066","478,053","1,061","2,652"
NC0108,ORANGE COUNTY PUBLIC LIBRARY,137 W MARGARET LN,HILLSBOROUGH,27278,Suburban,"89,437","95,202","446,525","3,285","8,306"
NC0109,PERSON COUNTY PUBLIC LIBRARY,319 S MAIN ST,ROXBORO,27573,Town,"39,184","55,498","478,657","2,127","1,734"
NC0110,HOCUTT ELLINGTON MEMORIAL LIBRARY,100 S CHURCH ST,CLAYTON,27520,Suburban,"29,204","26,923","485,115","1,106",369
NC0111,GIBSONVILLE PUBLIC LIBRARY,506 CHURCH ST,GIBSONVILLE,27249,Suburban,"9,485","11,105","438,399",490,"1,401"
NC0112,GIVEN MEMORIAL LIBRARY & TUFTS ARCHIVE,150 CHEROKEE ROAD,PINEHURST,28370,Town,"18,629","15,255","478,054","1,623",0
NC0113,CARTERET COUNTY PUBLIC LIBRARY SYSTEM,"1702 LIVE OAK ST., SUITE 100",BEAUFORT,28516,Town,"69,721","100,645","602,569","3,999","7,033"
ND0001,ADAMS COUNTY LIBRARY,103 N 6TH STREET,HETTINGER,58639,Rural,"2,200","21,559","40,394",434,"1,199"
ND0002,JAMES RIVER VALLEY LIBRARY SYSTEM,105 THIRD STREET SE,JAMESTOWN,58401,Town,"21,593","64,788","42,482","4,658","8,773"
ND0005,ASHLEY PUBLIC LIBRARY,113 FIRST AVENUE NW,ASHLEY,58413,Rural,613,"8,597","3,282",6,197
ND0006,BEULAH PUBLIC LIBRARY,116 CENTRAL AVENUE N,BEULAH,58523,Town,"3,058","13,112","42,482",639,"2,122"
ND0007,BISMARCK VETERANS MEMORIAL PUBLIC LIBRARY,515 N 5TH STREET,BISMARCK,58501,City,"98,458","171,547","896,772","9,161","9,490"
ND0008,BOTTINEAU COUNTY PUBLIC LIBRARY,314 WEST 5TH STREET,BOTTINEAU,58318,Rural,"6,379","31,436","2,000",623,"1,616"
ND0010,CANDO COMMUNITY LIBRARY,502 MAIN STREET,CANDO,58324,Rural,"1,117","11,527",815,4,67
ND0011,LAKE REGION PUBLIC LIBRARY,423 7TH STREET NE,DEVILS LAKE,58301,Town,"11,605","32,599","44,198",443,"1,406"
ND0012,CARNEGIE REGIONAL LIBRARY,49 WEST 7TH STREET,GRAFTON,58237,Town,"10,563","29,581",0,"1,358","4,441"
ND0013,CARRINGTON CITY LIBRARY,87 8TH AVE N,CARRINGTON,58421,Rural,"2,080","16,591","48,241",204,963
ND0014,CASSELTON PUBLIC LIBRARY,702 1ST STREET NORTH,CASSELTON,58012,Rural,"2,479","26,865","42,482",520,"1,412"
ND0015,CAVALIER COUNTY LIBRARY,600 FIFTH AVENUE,LANGDON,58249,Rural,"3,704","25,163","42,482",727,"2,347"
ND0016,CAVALIER PUBLIC LIBRARY,200 BJORNSON DRIVE,CAVALIER,58220,Rural,"5,439","14,234","42,482",335,"1,267"
ND0017,BOWMAN REGIONAL PUBLIC LIBRARY,18 DIVIDE STREET EAST,BOWMAN,58623,Rural,"2,993","17,064","42,482",531,"2,313"
ND0018,DICKINSON AREA PUBLIC LIBRARY,139 THIRD STREET WEST,DICKINSON,58601,Town,"35,297","84,070","2,412,267","2,262","12,750"
ND0019,DIVIDE COUNTY PUBLIC LIBRARY,204 FIRST STREET NE,CROSBY,58730,Rural,"2,195","15,259","42,482",583,"1,283"
ND0021,EDGELEY PUBLIC LIBRARY,530 MAIN STREET,EDGELEY,58433,Rural,"5,969","18,550","1,799",211,147
ND0022,EDNA RALSTON PUBLIC LIBRARY,116 1/2 TOWNER AVENUE,LARIMORE,58251,Rural,"1,260","16,623",0,90,"1,697"
ND0024,ELLENDALE PUBLIC LIBRARY,67 1ST AVE SOUTH,ELLENDALE,58436,Rural,"1,125","17,933",0,131,782
ND0025,ENDERLIN MUNICIPAL LIBRARY,303 RAILWAY STREET,ENDERLIN,58027,Rural,881,"18,270",0,249,550
ND0026,FARGO PUBLIC LIBRARY,101 NORTH 4TH STREET,FARGO,58102,City,"125,990","214,955","35,507","17,178","24,218"
ND0029,FORMAN PUBLIC LIBRARY,347 MAIN STREET,FORMAN,58032,Rural,509,"9,530","23,788",114,831
ND0031,GARRISON PUBLIC LIBRARY,32 SOUTH MAIN STREET,GARRISON,58540,Rural,"1,462","16,989","42,482",804,"1,348"
ND0033,GOLDEN VALLEY COUNTY LIBRARY,54 CENTRAL AVENUE,BEACH,58621,Rural,"1,736","21,000","31,176",350,"1,400"
ND0035,GRAND FORKS PUBLIC LIBRARY,2110 LIBRARY CIRCLE,GRAND FORKS,58201,City,"73,170","105,142","48,242","9,123","9,993"
ND0036,GRIGGS COUNTY LIBRARY,902 BURREL AVE SE,COOPERSTOWN,58425,Rural,"2,306","20,819","42,482",756,"1,555"
ND0038,HARRY L. PETRIE PUBLIC LIBRARY,101 NE FIRST,LINTON,58552,Rural,"1,071","21,200","42,482",270,415
ND0039,HARVEY PUBLIC LIBRARY,119 EAST TENTH STREET,HARVEY,58341,Rural,"1,650","17,658",0,229,"1,163"
ND0040,HAZEN PUBLIC LIBRARY,203 EAST MAIN,HAZEN,58545,Rural,"2,281","14,792","35,953",202,"1,392"
ND0041,HEART OF AMERICA LIBRARY,201 W THIRD STREET,RUGBY,58368,Town,"3,990","24,559","42,482",463,925
ND0042,HEBRON PUBLIC LIBRARY,811 MAIN AVENUE,HEBRON,58638,Rural,794,"14,420","2,529",381,"2,475"
ND0045,KIDDER COUNTY PUBLIC LIBRARY,115 WEST BROADWAY,STEELE,58482,Rural,"2,394","6,010",171,152,0
ND0046,KILLDEER PUBLIC LIBRARY,150 CENTRAL AVE SE N UNIT 1,KILLDEER,58640,Rural,939,"17,935",0,217,156
ND0047,LAKOTA CITY LIBRARY,116 WEST B AVENUE,LAKOTA,58344,Rural,"2,623","7,090","35,503",123,585
ND0048,LAMOURE PUBLIC & SCHOOL LIBRARY,105 6TH AVE SE,LAMOURE,58458,Rural,764,"15,125","4,129",35,133
ND0049,LEACH PUBLIC LIBRARY,417 2ND AVE N,WAHPETON,58075,Town,"8,007","26,941","42,482","2,442","2,536"
ND0050,LEEDS PUBLIC LIBRARY,221 MAIN STREET WEST,LEEDS,58346,Rural,442,"6,780",0,53,34
ND0051,LIDGERWOOD CITY LIBRARY,15 WILEY AVE N,LIDGERWOOD,58053,Rural,600,"13,250",0,60,990
ND0052,STANLEY PUBLIC LIBRARY,116 MAIN ST,STANLEY,58784,Rural,"2,321","11,984","42,482",322,"1,607"
ND0053,LISBON PUBLIC LIBRARY,409 FOREST STREET,LISBON,58054,Rural,"2,204","22,278","42,482",457,93
ND0054,MADDOCK COMMUNITY LIBRARY,114 CENTRAL AVENUE,MADDOCK,58348,Rural,402,"6,120",0,160,10
ND0056,MAX COMMUNITY LIBRARY,215 MAIN STREET,MAX,58759,Rural,331,"5,655","47,259",22,527
ND0057,MAYVILLE PUBLIC LIBRARY,52 CENTER AVENUE NORTH,MAYVILLE,58257,Rural,"1,854","12,119",0,157,62
ND0058,MCKENZIE COUNTY PUBLIC LIBRARY,112 SECOND AVENUE NE,WATFORD CITY,58854,Rural,"14,704","18,894","986,707",318,"2,476"
ND0059,MCLEAN-MERCER REGIONAL LIBRARY,216 SECOND ST.,RIVERDALE,58565,Rural,"7,995","30,238","42,482","1,119","1,374"
ND0062,MINOT PUBLIC LIBRARY,516 2ND AVE SW,MINOT,58701,Town,"48,377","113,953","2,290,780","6,065","9,745"
ND0063,MOHALL PUBLIC LIBRARY,115 MAIN STREET WEST,MOHALL,58761,Rural,694,"10,391","42,281",272,440
ND0064,MORTON MANDAN PUBLIC LIBRARY,609 W. MAIN ST.,MANDAN,58554,Suburban,"33,291","40,812","48,717",708,"1,341"
ND0065,MOTT PUBLIC LIBRARY,202 E THIRD STREET,MOTT,58646,Rural,653,"4,141","42,482",174,308
ND0066,NEW ENGLAND PUBLIC LIBRARY,726 MCKENZIE AVENUE,NEW ENGLAND,58647,Rural,683,"8,078",0,102,31
ND0067,EDDY - NEW ROCKFORD PUBLIC LIBRARY,10 8TH STREET N,NEW ROCKFORD,58356,Rural,"2,347","15,583","42,482",472,557
ND0068,NEW TOWN PUBLIC LIBRARY,307 MAIN STREET,NEW TOWN,58763,Rural,"2,764","14,228","42,482",727,"1,146"
ND0070,OAKES SCHOOL & PUBLIC LIBRARY,804 MAIN AVENUE,OAKES,58474,Rural,"1,798","29,605","48,981",86,106
ND0071,PARK RIVER SCHOOL & PUBLIC LIBRARY,704 5TH STREET WEST,PARK RIVER,58270,Rural,"1,424","25,892","42,482",150,220
ND0072,PARSHALL PUBLIC LIBRARY,23 NORTH MAIN,PARSHALL,58770,Rural,949,"11,292",0,70,165
ND0073,PEMBINA SCHOOL & CITY LIBRARY,155 SOUTH THIRD STREET,PEMBINA,58271,Rural,512,"10,543","23,788",4,113
ND0075,ROLLA PUBLIC LIBRARY,14 FIRST STREET SE,ROLLA,58367,Rural,"1,223","8,601","42,482",55,548
ND0076,SATRE MEMORIAL MILNOR SCHOOL LIBRARY,528 5TH STREET,MILNOR,58060,Rural,624,"11,665","42,482",39,141
ND0082,TURTLE LAKE PUBLIC LIBRARY,107 EGGERT STREET,TURTLE LAKE,58575,Rural,542,"5,909","42,482",14,566
ND0083,UNDERWOOD PUBLIC LIBRARY,88 LINCOLN AVE,UNDERWOOD,58576,Rural,784,"7,787","42,482",156,439
ND0084,VALLEY CITY BARNES COUNTY PUBLIC LIBRARY,410 NORTH CENTRAL AVENUE,VALLEY CITY,58072,Town,"10,583","37,015","42,482",671,"3,291"
ND0085,IRIS SWEDLUND SCHOOL & PUBLIC LIBRARY,101 WEST 4TH STREET,VELVA,58790,Rural,"1,086","23,018","42,482",153,177
ND0086,WALHALLA PUBLIC LIBRARY,1010 CENTRAL AVE,WALHALLA,58282,Rural,893,"20,996","42,482",157,866
ND0087,WARD COUNTY PUBLIC LIBRARY,225 3RD ST SE,MINOT,58701,Town,"31,351","50,901","42,482","1,107","4,541"
ND0088,WASHBURN PUBLIC LIBRARY,705 MAIN AVE,WASHBURN,58577,Rural,"1,300","10,023","47,259",81,697
ND0091,WEST FARGO PUBLIC LIBRARY,215 THIRD STREET EAST,WEST FARGO,58078,Suburban,"40,601","65,098","42,482","1,974","5,887"
ND0092,WILLISTON COMMUNITY LIBRARY,1302 DAVIDSON DRIVE,WILLISTON,58801,Town,"38,748","47,447","42,482","1,302","1,320"
ND0093,WISHEK SCHOOL & PUBLIC LIBRARY,200 BADGER STREET S,WISHEK,58495,Rural,864,"18,409","42,482",28,8
ND0094,STANTON PUBLIC LIBRARY,600 COUNTY 37,STANTON,58571,Rural,368,"3,360","42,482",115,139
ND0098,MARGARET FRAASE PUBLIC LIBRARY,204 WILCOX AVE N,BUFFALO,58011,Rural,-3,-3,-3,-3,-3
ND0099,KINDRED PUBLIC LIBRARY,330 ELM STREET,KINDRED,58051,Rural,889,"10,513","42,482",311,622
ND0101,ROLETTE CITY LIBRARY,208 MAIN STREET,ROLETTE,58366,Rural,484,"3,486",0,70,94
ND0102,BOWBELLS PUBLIC LIBRARY,200 MADISON AVE.,BOWBELLS,58721,Rural,301,"1,880","40,320",0,0
ND0103,ELGIN PUBLIC LIBRARY,121 NORTH MAIN STREET,ELGIN,58533,Rural,543,"6,203",0,0,0
ND0104,GLEN ULLIN PUBLIC LIBRARY,114 SOUTH MAIN STREET,GLEN ULLIN,58631,Rural,732,"3,895",0,21,104
ND0107,SHERWOOD PUBLIC LIBRARY,204 MAIN STREET,SHERWOOD,58782,Rural,194,"5,388","2,800",0,0
ND0108,MCVILLE COMMUNITY LIBRARY,101 MAIN STREET,MCVILLE,58254,Rural,392,"6,689","31,176",124,63
ND0109,NORTHWOOD CITY CENTER LIBRARY,206 SOUTH MAIN ST.,NORTHWOOD,58267,Rural,982,"6,099","42,482",13,351
ND0110,TIOGA COMMUNITY LIBRARY,510 NE 6TH ST,TIOGA,58852,Rural,"2,202","9,954","23,788",220,475
NE0001,AINSWORTH PUBLIC LIBRARY,445 NORTH MAIN STREET,AINSWORTH,69210,Rural,"1,599","26,174","35,645",945,"1,450"
NE0002,ALBION PUBLIC LIBRARY,437 SOUTH 3RD STREET,ALBION,68620,Rural,"1,703","17,496","35,645",254,587
NE0006,HOESCH MEMORIAL LIBRARY,1119 SECOND STREET,ALMA,68920,Rural,"1,026","16,717","35,645",632,"1,720"
NE0008,ANSLEY TOWNSHIP LIBRARY,619 MAIN STREET,ANSLEY,68814,Rural,604,"10,781","101,997",140,942
NE0009,ARAPAHOE PUBLIC LIBRARY,306 NEBRASKA AVENUE,ARAPAHOE,68922,Rural,964,"16,089","35,645",0,"2,228"
NE0010,ARCADIA TOWNSHIP LIBRARY,100 SOUTH REYNOLDS,ARCADIA,68815,Rural,384,"8,316","35,405",27,0
NE0011,ARLINGTON PUBLIC LIBRARY,410 WEST ELM STREET,ARLINGTON,68002,Rural,"1,309","9,560","35,645",144,0
NE0013,ARTHUR COUNTY LIBRARY,205 FIR STREET,ARTHUR,69121,Rural,433,"6,752","26,319",431,30
NE0014,ASHLAND PUBLIC LIBRARY,1324 SILVER STREET,ASHLAND,68003,Town,"3,262","14,753","35,830",674,"1,679"
NE0015,ATKINSON PUBLIC LIBRARY,210 WEST STATE STREET,ATKINSON,68713,Rural,"1,299","22,079","35,645",388,"1,107"
NE0016,AUBURN MEMORIAL LIBRARY,1810 COURTHOUSE AVENUE,AUBURN,68305,Town,"3,479","24,568","35,707","1,235","1,949"
NE0017,ALICE M FARR LIBRARY,1603 L STREET,AURORA,68818,Town,"4,648","57,616","35,645","1,239","1,580"
NE0018,AXTELL PUBLIC LIBRARY,305 NORTH MAIN STREET,AXTELL,68924,Rural,894,"5,760","35,405",25,0
NE0019,BANCROFT PUBLIC LIBRARY,103 E. POPLAR,BANCROFT,68004,Rural,492,"7,345","35,645",173,262
NE0020,BARTLEY PUBLIC LIBRARY,411 COMMERCIAL,BARTLEY,69020,Rural,266,"5,982","35,645",26,200
NE0021,ROCK COUNTY PUBLIC LIBRARY,201 EAST BERTHA,BASSETT,68714,Rural,"1,245","11,540","35,405",895,606
NE0022,LIED BATTLE CREEK PUBLIC LIBRARY,100 S. 4TH STREET,BATTLE CREEK,68715,Rural,"1,175","17,599","35,645",938,"1,965"
NE0023,BAYARD PUBLIC LIBRARY,509 AVENUE A,BAYARD,69334,Rural,"1,123","14,156","35,645",222,207
NE0024,BEATRICE PUBLIC LIBRARY,100 NORTH 16TH STREET,BEATRICE,68310,Town,"12,223","73,137","36,349","2,446","6,222"
NE0025,BEAVER CITY PUBLIC LIBRARY,408 10TH STREET,BEAVER CITY,68926,Rural,526,"10,716","35,645",0,954
NE0026,BEAVER CROSSING COMMUNITY LIBRARY,728 DIMERY AVENUE,BEAVER CROSSING,68313,Rural,374,"5,179",0,0,0
NE0027,KARLEN MEMORIAL LIBRARY,815 3RD STREET,BEEMER,68716,Rural,622,"8,281","35,645",2,"1,072"
NE0028,BELLEVUE PUBLIC LIBRARY,1003 LINCOLN ROAD,BELLEVUE,68005,Suburban,"63,015","142,849","60,757","9,588","12,544"
NE0030,BENNINGTON PUBLIC LIBRARY,11401 N 156TH ST,BENNINGTON,68007,Suburban,"4,707","18,966","35,831",524,"1,601"
NE0031,BLAIR PUBLIC LIBRARY & TECHNOLOGY CENTER,2233 CIVIC DR,BLAIR,68008,Town,"7,962","36,337","35,888",967,"3,276"
NE0032,BLOOMFIELD PUBLIC LIBRARY,121 SOUTH BROADWAY,BLOOMFIELD,68718,Rural,961,"24,062","35,645",502,"1,675"
NE0033,BLUE HILL PUBLIC LIBRARY,317 WEST GAGE STREET,BLUE HILL,68930,Rural,793,"9,845","35,830",63,481
NE0034,BRIDGEPORT PUBLIC LIBRARY,722 MAIN STREET,BRIDGEPORT,69336,Rural,"1,457","15,094","35,645",216,641
NE0035,BROADWATER PUBLIC LIBRARY,251 N STARR ST,BROADWATER,69125,Rural,96,"8,573",0,87,405
NE0036,BROKEN BOW PUBLIC LIBRARY,626 SOUTH D STREET,BROKEN BOW,68822,Town,"3,474","23,552","35,672",233,"1,311"
NE0037,BRUNING PUBLIC LIBRARY,117 MAIN STREET,BRUNING,68322,Rural,276,"7,224","36,855",0,0
NE0039,GARFIELD COUNTY LIBRARY,217 G STREET,BURWELL,68823,Rural,"1,801","19,204","35,405",119,555
NE0041,BYRON PUBLIC LIBRARY,119 KANSAS AVE.,BYRON,68325,Rural,87,"15,714","35,645",50,636
NE0042,NIGEL SPROUSE MEMORIAL LIBRARY,102 EAST KIMBALL,CALLAWAY,68825,Rural,"1,163","8,498","35,645",291,785
NE0043,BUTLER MEMORIAL LIBRARY,621 PENN,CAMBRIDGE,69022,Rural,"1,081","13,626","36,708",134,"1,229"
NE0045,LIED CARROLL PUBLIC LIBRARY,506 MAIN STREET,CARROLL,68723,Rural,191,"3,409","101,997",44,298
NE0046,CEDAR RAPIDS PUBLIC LIBRARY,423 WEST MAIN STREET,CEDAR RAPIDS,68627,Rural,384,"9,244",0,260,317
NE0048,CENTRAL CITY PUBLIC LIBRARY,1604 15TH AVENUE,CENTRAL CITY,68826,Town,"3,078","21,233","35,697",268,757
NE0049,CERESCO COMMUNITY LIBRARY,425 SOUTH 2ND STREET,CERESCO,68017,Rural,962,"9,744","35,645",0,"1,014"
NE0050,CHADRON PUBLIC LIBRARY,507 BORDEAUX STREET,CHADRON,69337,Town,"5,223","30,868","35,645","1,108","2,555"
NE0051,CHAPPELL MEMORIAL LIBRARY & ART GALLERY,289 BABCOCK AVENUE,CHAPPELL,69129,Rural,869,"8,194","35,645",92,130
NE0053,CLARKS PUBLIC LIBRARY,101 WEST AMITY STREET,CLARKS,68628,Rural,343,"7,056",0,23,569
NE0054,CLARKSON PUBLIC LIBRARY,318 PINE STREET,CLARKSON,68629,Rural,631,"9,977","35,645",46,916
NE0055,CLAY CENTER PUBLIC LIBRARY,117 WEST EDGAR STREET,CLAY CENTER,68933,Rural,717,"15,238","35,645",212,"1,418"
NE0056,CLEARWATER PUBLIC LIBRARY,626 MAIN STREET,CLEARWATER,68726,Rural,323,"4,966","35,645",10,354
NE0057,COLUMBUS PUBLIC LIBRARY,"2500 14TH STREET, SUITE 2",COLUMBUS,68601,Town,"24,195","45,680","90,226","2,232","5,929"
NE0059,WILSON PUBLIC LIBRARY,910 MERIDIAN,COZAD,69130,Town,"3,890","28,481","35,891","1,204","1,638"
NE0061,CRAWFORD PUBLIC LIBRARY,601 SECOND STREET,CRAWFORD,69339,Rural,838,"10,159","38,606",0,877
NE0062,CREIGHTON PUBLIC LIBRARY,701 STATE STREET,CREIGHTON,68729,Rural,"1,125","11,156","35,645",214,411
NE0063,CRETE PUBLIC LIBRARY,1515 FOREST AVENUE,CRETE,68333,Town,"7,021","23,555","35,660","1,263","3,035"
NE0064,EASTERN TOWNSHIP LIBRARY,206 WEST MAIN STREET,CROFTON,68730,Rural,764,"6,748",0,72,43
NE0065,CULBERTSON PUBLIC LIBRARY,612 WYOMING,CULBERTSON,69024,Rural,528,"10,039","35,645",99,"2,104"
NE0066,KLYTE BURT MEMORIAL LIBRARY,316 CENTER AVENUE,CURTIS,69025,Rural,839,"11,170","35,645",289,827
NE0067,DAKOTA CITY PUBLIC LIBRARY,1710 BROADWAY,DAKOTA CITY,68731,Suburban,"2,025","10,832","35,645",118,"1,302"
NE0069,DAVENPORT PUBLIC LIBRARY,109 NORTH MAPLE AVENUE,DAVENPORT,68335,Rural,389,"14,493","35,405",28,639
NE0071,DAYKIN PUBLIC LIBRARY,201 MARY AVENUE,DAYKIN,68338,Rural,154,"5,000",0,0,0
NE0072,JENNIFER REINKE PUBLIC LIBRARY,311 EAST PEARL AVENUE,DESHLER,68340,Rural,724,"9,582","35,645",0,0
NE0074,JOHN ROGERS MEMORIAL LIBRARY,703 2ND STREET,DODGE,68633,Rural,586,"9,976","35,645",219,"1,787"
NE0075,DORCHESTER PUBLIC LIBRARY,6TH & WASHINGTON,DORCHESTER,68343,Rural,605,"10,799","101,997",140,944
NE0076,ELGIN PUBLIC LIBRARY,503 SOUTH SECOND STREET,ELGIN,68636,Rural,707,"8,931","35,645",289,168
NE0078,ELM CREEK PUBLIC LIBRARY,241 NORTH TYLER STREET,ELM CREEK,68836,Rural,974,"5,449",0,0,0
NE0079,ELMWOOD PUBLIC LIBRARY,124 WEST D STREET,ELMWOOD,68349,Rural,661,"14,476","35,645",182,322
NE0080,ELWOOD PUBLIC LIBRARY,306 CALVERT ST,ELWOOD,68937,Rural,626,"20,236","35,645",369,"1,462"
NE0081,EMERSON PUBLIC LIBRARY,205 WEST 3RD,EMERSON,68733,Rural,798,"7,225","35,645",26,653
NE0082,EUSTIS PUBLIC LIBRARY,108 NORTH MORTON STREET,EUSTIS,69028,Rural,409,"5,000",0,18,0
NE0083,EXETER PUBLIC LIBRARY,202 SOUTH EXETER AVENUE,EXETER,68351,Rural,518,"9,547","35,645",295,671
NE0084,FAIRBURY PUBLIC LIBRARY,601 7TH STREET,FAIRBURY,68352,Town,"3,887","18,540","35,851","1,097","1,230"
NE0085,FAIRFIELD PUBLIC LIBRARY,412 NORTH D STREET,FAIRFIELD,68938,Rural,328,"6,457",0,68,836
NE0086,FAIRMONT PUBLIC LIBRARY,600 F STREET,FAIRMONT,68354,Rural,588,"10,046","35,645",141,567
NE0087,FALLS CITY LIBRARY & ARTS CENTER,1400 STONE STREET,FALLS CITY,68355,Town,"4,052","51,102","35,645","1,445","11,846"
NE0088,FARNAM PUBLIC LIBRARY,310 MAIN STREET,FARNAM,69029,Rural,177,"3,159","101,997",41,276
NE0089,FRANKLIN PUBLIC LIBRARY,1502 P STREET,FRANKLIN,68939,Rural,927,"13,093","35,645",203,891
NE0090,KEENE MEMORIAL LIBRARY,1030 NORTH BROAD STREET,FREMONT,68025,Town,"27,687","48,840","35,922","2,193","2,874"
NE0091,GILBERT PUBLIC LIBRARY,628 SECOND STREET,FRIEND,68359,Rural,928,"11,831","39,644",156,296
NE0092,FULLERTON PUBLIC LIBRARY,903 BROADWAY,FULLERTON,68638,Rural,"1,240","16,890","35,645",353,"1,003"
NE0093,GENEVA PUBLIC LIBRARY,1043 G STREET,GENEVA,68361,Rural,"2,154","16,412","35,645",882,"4,118"
NE0094,GENOA PUBLIC LIBRARY,421 WILLARD AVENUE,GENOA,68640,Rural,878,"9,174","35,645",42,356
NE0095,GERING PUBLIC LIBRARY,1055 P STREET,GERING,69341,Town,"8,478","28,803","35,645","1,239","1,422"
NE0097,GORDON CITY LIBRARY,101 WEST 5TH STREET,GORDON,69343,Rural,"1,465","9,257","35,645",352,671
NE0098,GOTHENBURG PUBLIC LIBRARY,1104 LAKE AVENUE,GOTHENBURG,69138,Town,"3,405","25,556","35,830","1,350",949
NE0099,GRAND ISLAND PUBLIC LIBRARY,1124 W. 2ND ST.,GRAND ISLAND,68801,City,"52,513","96,030","44,967","4,731","10,502"
NE0100,HASTINGS MEMORIAL LIBRARY,505 CENTRAL AVENUE,GRANT,69140,Rural,"1,172","13,411","35,854",490,897
NE0102,GREENWOOD PUBLIC LIBRARY,619 MAIN STREET,GREENWOOD,68366,Rural,605,"3,342","35,645",0,231
