TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL
DERM.US,20260323,6.79,7.025,6.6701,6.9,238149
DEVS.US,20260323,0.685,0.7467,0.555,0.6029,440300
DFDV.US,20260323,4.24,4.47,4.17,4.26,846359
DFDVW.US,20260323,0.668,0.76,0.668,0.76,6386
DFLI.US,20260323,1.99,2.18,1.99,2.07,468964
DFLIW.US,20260323,0.037,0.037,0.033,0.0331,20000
DFNS.US,20260323,0.95,0.9574,0.8108,0.8771,1704353
DFNSW.US,20260323,0.1105,0.1298,0.1052,0.1197,49235
DFSC.US,20260323,2.27,2.3,2.12,2.29,29269
DFTX.US,20260323,18.42,18.98,17.935,18.1,1026902
DGICA.US,20260323,17.13,17.31,16.9773,17.21,105547
DGICB.US,20260323,17.84,18.24,17.84,18.18,2863
DGII.US,20260323,48.83,50.46,48.83,49.6,232137
DGNX.US,20260323,0.5439,0.5807,0.54,0.5604,1279904
DGXX.US,20260323,2.35,2.495,2.29,2.39,1795603
DH.US,20260323,1.17,1.2099,1.11,1.19,330500
DHC.US,20260323,6.72,7.01,6.6605,6.7,1929592
DHCNI.US,20260323,16.25,17.2925,16.25,16.75,15894
DHCNL.US,20260323,17.73,17.91,17.66,17.73,20652
DHIL.US,20260323,173.24,173.42,172.55,172.63,12487
DIBS.US,20260323,5.42,5.59,5.2929,5.49,176772
DIME.US,20260323,8.74,8.74,8.46,8.6288,2675
DIOD.US,20260323,67.25,69.64,65.72,68.07,359806
DJCO.US,20260323,486.1,512.18,481.31,488.56,106091
DJT.US,20260323,8.57,9.22,8.52,9.05,4635990
DJTWW.US,20260323,4.7,5.29,4.51,5.25,58109
DKI.US,20260323,0.3805,0.402,0.380001,0.3946,31563
DKNG.US,20260323,25.202,25.64,23.93,23.96,18237528
DLHC.US,20260323,5.76,6.03,5.63,5.85,19437
DLO.US,20260323,12.39,12.96,12.39,12.72,1949805
DLPN.US,20260323,1.57,1.62,1.56,1.58,17295
DLTH.US,20260323,3.09,3.24,3.06,3.15,333070
DLTR.US,20260323,108.39,109.88,106.44,108.27,3304308
DLXY.US,20260323,0.6506,0.688,0.5656,0.62,125020
DMAA.US,20260323,10.495,10.495,10.48,10.48,1439
DMAAR.US,20260323,0.0452,0.0499,0.0446,0.0446,4733
DMAC.US,20260323,6.92,7.41,6.92,7.29,314741
DMII.US,20260323,9.96,9.98,9.96,9.98,18408
DMIIR.US,20260323,0.08,0.08,0.0726,0.075,15555
DMIIU.US,20260323,10.03,10.04,10.02,10.02,15395
DMLP.US,20260323,27.56,27.71,27.1,27.47,218189
DMRA.US,20260323,17.81,23.18,17.655,23.05,337881
DMRC.US,20260323,5.52,5.52,4.7501,5.08,371168
DNLI.US,20260323,20.75,21.665,20.5,21.09,1663702
DNMX.US,20260323,9.92,9.92,9.91,9.9101,38687
DNMXU.US,20260323,10.08,10.08,10.08,10.08,609
DNTH.US,20260323,77.76,80.315,75.5,79.32,1146682
DNUT.US,20260323,3.5,3.57,3.33,3.35,2218906
DOCU.US,20260323,47.62,49.17,47.02,48.79,5080344
DOGZ.US,20260323,1.46,1.56,1.44,1.52,80913
DOMH.US,20260323,2.88,2.975,2.8001,2.95,97631
DOMO.US,20260323,3.6,3.83,3.47,3.6,1422291
DOO.US,20260323,63.3,65.57,62.83,64.9,250672
DORM.US,20260323,104.99,107.11,103.86,103.86,225693
DOX.US,20260323,64.93,65.79,64.67,65.1,1293561
DOYU.US,20260323,4.8,4.82,4.7,4.75,19949
DPRO.US,20260323,5.8,6.2799,5.765,6.22,1643768
DPZ.US,20260323,373.28,377.08,363.42,366.8,1131046
DRCT.US,20260323,0.8273,0.890001,0.779,0.83,87718
DRDB.US,20260323,10.46,10.4601,10.45,10.45,16295
DRDBU.US,20260323,10.58,10.58,10.55,10.57,1027
DRDBW.US,20260323,0.27051,0.27051,0.27051,0.27051,2550
DRH.US,20260323,9.5,9.645,9.36,9.46,2451094
DRIO.US,20260323,8.26,8.26,7.41,7.5,15988
DRMA.US,20260323,1.35,1.62,1.31,1.57,2426211
DRMAW.US,20260323,0.0238,0.0238,0.0238,0.0238,300
DRNZ.US,20260323,25.74,26.775,25.5,26.5,237971
DRS.US,20260323,44.35,44.97,43.14,44.4,1144612
DRTS.US,20260323,7.09,7.5,7.088,7.2,218955
DRTSW.US,20260323,1.04,1.1,1,1,7830
DRUG.US,20260323,72.81,75.7,72.47,72.47,176758
DRVN.US,20260323,11.01,11.85,10.9775,11.65,4401931
DSAC.US,20260323,9.95,9.96,9.94,9.95,33185
DSACW.US,20260323,0.4868,0.5,0.4868,0.49,1600
DSGN.US,20260323,10.51,10.61,9.98,10.17,277726
DSGR.US,20260323,26.72,27.01,25.9,25.93,131714
DSGX.US,20260323,73.3,75.09,72.9,73.31,523004
DSP.US,20260323,11.45,11.695,11.365,11.46,121160
DSWL.US,20260323,3.172,3.23,3.17,3.2,5567
DSY.US,20260323,2.885,2.9,2.6277,2.9,29028
DSYWW.US,20260323,0.0151,0.0219,0.0151,0.0219,14597
DTCK.US,20260323,0.8697,1.045,0.6209,1.01,470770
DTCX.US,20260323,3.21,3.4,3.04,3.33,660158
DTI.US,20260323,3.71,3.835,3.63,3.72,307140
DTIL.US,20260323,6.55,6.5852,6.2,6.52,222770
DTSQR.US,20260323,0.13,0.13,0.1252,0.13,4015
DTSS.US,20260323,0.8086,0.98,0.7951,0.9216,81526
DTST.US,20260323,3.9,3.9981,3.8001,3.84,43727
DTSTW.US,20260323,0.0732,0.0785,0.0563,0.078,69495
DUO.US,20260323,1.07,1.09,1.04,1.06,25241
DUOG.US,20260323,3.265,3.36,3.21,3.3,286830
DUOL.US,20260323,99.17,100.945,98.41,99.75,1163590
DUOT.US,20260323,7.43,7.57,7.21,7.5,612485
DVLT.US,20260323,0.6938,0.6999,0.6095,0.6567,68025964
DWSN.US,20260323,2.4,2.4,2.055,2.21,314147
DWTX.US,20260323,2.97,2.97,2.77,2.78,39565
DXCM.US,20260323,68.1,68.21,65.9,65.94,3662067
DXLG.US,20260323,0.5191,0.54585,0.4986,0.523,45883
DXPE.US,20260323,133.51,139.26,133.195,136.45,193616
DXR.US,20260323,11,11.38,10.51,10.51,8016
DXST.US,20260323,3.33,3.4899,3.22,3.27,90188
DYAI.US,20260323,0.97,0.97,0.8461,0.86,96263
DYN.US,20260323,18,18.74,17.515,17.87,2151135
DYNB.US,20260323,39.12,39.192,39.12,39.192,2689
DYOR.US,20260323,10,10,9.965,9.965,232
DYORU.US,20260323,11.0707,11.0707,10.07,10.17,15834
EA.US,20260323,201.06,201.4,200.63,201.13,2886911
EART.US,20260323,28.07,28.7,27.91,28.33,16101
EASY.US,20260323,26.6,26.63,26.4453,26.4453,238272
EBAY.US,20260323,90.48,91.17,89.06,89.85,5021828
EBC.US,20260323,19.22,19.55,19.025,19.05,3205985
EBMT.US,20260323,20.88,21.215,20.665,20.88,68532
EBON.US,20260323,2.36,2.425,2.31,2.3399,6033
ECBK.US,20260323,16.24,16.9,16.24,16.76,8468
ECOR.US,20260323,6.26,6.56,5.564,6.13,85224
ECPG.US,20260323,68.96,71.81,68.87,70.16,246377
ECX.US,20260323,1.02,1.06,0.92,0.935,2773528
EDAP.US,20260323,3.52,3.7313,3.37,3.73,27676
EDBL.US,20260323,1.81,1.8627,1.68,1.82,645852
EDBLW.US,20260323,0.0964,0.0964,0.0702,0.0964,5295
EDHL.US,20260323,2.73,3.14,2.73,2.97,17550
EDIT.US,20260323,2.4,2.49,2.35,2.4,1237224
EDRY.US,20260323,19.04,19.34,17.89,17.89,34985
EDSA.US,20260323,7.7,8.1,6.729,7.78,1059352
EDTK.US,20260323,1.0436,1.0436,1,1,908
EDUC.US,20260323,1.32,1.325,1.3,1.3,15526
EEFT.US,20260323,67.69,69.34,66.7,67.68,772910
EEIQ.US,20260323,1.9201,2.39,1.9,2.17,74105
EFOI.US,20260323,1.83,1.88,1.83,1.88,2526
EFSC.US,20260323,54.37,55.16,53.6406,54.39,354645
EFSCP.US,20260323,19.57,19.7499,19.41,19.41,1243
EFSI.US,20260323,32.61,33.38,32.6,33.31,21366
EGAN.US,20260323,8.38,8.65,8.345,8.52,160696
EGBN.US,20260323,24.81,25.3,24.375,24.43,493748
EGG.US,20260323,5.71,5.77,5.2,5.2,18714
EGHA.US,20260323,10.185,10.185,10.185,10.185,390
EGHAR.US,20260323,0.250201,0.250201,0.250201,0.250201,225
EGHT.US,20260323,1.88,1.92,1.82,1.86,845590
EH.US,20260323,10.01,10.295,9.75,10.23,761542
EHGO.US,20260323,0.191,0.2015,0.1801,0.2015,550446
EHLD.US,20260323,7.3131,7.3131,7.22,7.26,2143
EHTH.US,20260323,1.52,1.555,1.45,1.5,958657
EIKN.US,20260323,12,12.24,11.53,11.71,551194
EJH.US,20260323,0.0835,0.104,0.0828,0.1023,2731757
EKSO.US,20260323,11.18,11.2,10.57,10.6,50274
ELAB.US,20260323,3.41,3.76,3.41,3.73,23299
ELBM.US,20260323,0.5583,0.6,0.5441,0.581,862115
ELDN.US,20260323,2.98,3.19,2.942,3.1,2067345
ELE.US,20260323,17,18.36,16.925,17.63,403412
ELOG.US,20260323,1.001,1.0799,0.97,1.02,61101
ELPW.US,20260323,2.26,3.14,2.26,2.57,685489
ELSE.US,20260323,4.3714,4.55,4.3714,4.54,14263
ELTK.US,20260323,8.93,8.93,8.54,8.84,12080
ELTX.US,20260323,11.1,11.43,10.6,10.91,92721
ELUT.US,20260323,1.11,1.18,1.11,1.11,122215
ELVA.US,20260323,7.27,7.73,7.25,7.66,393451
ELVN.US,20260323,29.22,31.345,28.96,30.81,887686
ELVR.US,20260323,44.81,48.2,44.51,46.72,93066
ELWT.US,20260323,6.75,7.07,6.14,6.9,83660
EM.US,20260323,1.12,1.12,1.11,1.11,57202
EMAT.US,20260323,6.89,7.3076,6.82,7.18,35450
EMBC.US,20260323,9.2,9.24,8.95,9.03,1104369
EML.US,20260323,20.5,21.2,20.2496,21.16,18584
EMPD.US,20260323,4.24,4.56,4.21,4.36,1109557
ENGN.US,20260323,7.22,7.5,6.915,7.31,143255
ENGNW.US,20260323,2.4,2.4,2.31,2.31,200
ENGS.US,20260323,1.02,1.115,1.01,1.04,41566
ENHI.US,20260323,24.18,24.245,24.18,24.245,788
ENHU.US,20260323,24.55,24.55,24.3284,24.3284,364
ENLT.US,20260323,72.82,75.5399,72.82,74.21,160662
ENLV.US,20260323,1.07,1.115,1.06,1.11,277229
ENPH.US,20260323,44.695,44.8469,40.71,40.76,5869886
ENSC.US,20260323,0.57,0.586,0.5226,0.5852,433748
ENSG.US,20260323,203.19,206.3,202,202.43,310766
ENTA.US,20260323,12.8,12.98,12.57,12.65,114136
ENTG.US,20260323,119.97,120.865,114.91,115.01,2004167
ENTX.US,20260323,1.09,1.1757,0.9801,1.09,706001
ENVB.US,20260323,2,2.02,1.9447,2,12401
ENVX.US,20260323,4.98,5.1,4.92,5.02,4686755
EOLS.US,20260323,4.65,4.76,4.52,4.68,1324870
EOSE.US,20260323,5.23,5.52,5.145,5.34,14479342
EPOW.US,20260323,0.7252,0.7851,0.700001,0.706,150073
EPRX.US,20260323,7.28,7.545,7.082,7.33,306360
EPSM.US,20260323,1.61,1.67,1.57,1.64,22860
EPSN.US,20260323,6,6.035,5.83,6,246796
EQ.US,20260323,2.13,2.17,2,2.02,433934
EQIX.US,20260323,965.8,974.91,953.215,966.96,576010
EQPT.US,20260323,21.92,22.79,20.2,20.34,2364801
ERAS.US,20260323,14.65,15.29,14.2,14.32,5192980
ERIC.US,20260323,11.25,11.4714,11.18,11.32,9311044
ERIE.US,20260323,242.63,248.98,239.47,245.88,316898
ERII.US,20260323,9.77,10.16,9.51,10.12,1996436
ERNA.US,20260323,0.255,0.2598,0.2116,0.235,2992210
ERNAW.US,20260323,0.0352,0.0352,0.0351,0.0351,1301
ESCA.US,20260323,17.92,18.55,17.6852,18.48,64291
ESEA.US,20260323,66.34,68.4899,65.39,66.21,74608
ESLA.US,20260323,1.07,1.07,0.97,1.02,74154
ESLT.US,20260323,890.15,915.86,882.21,902.96,148601
ESOA.US,20260323,13.65,14.22,13.42,13.82,186002
ESPR.US,20260323,2.63,2.675,2.47,2.62,4629265
ESQ.US,20260323,106.58,109.835,106.58,107.91,77295
ESTA.US,20260323,63.77,65.895,58.74,59.61,745405
ETHB.US,20260323,27.65,28.208505,27.25,27.71,574658
ETHM.US,20260323,10.44,10.47,10.44,10.46,95379
ETHMW.US,20260323,0.8,0.8005,0.8,0.8005,5836
ETON.US,20260323,22.51,23.9,22.28,23.81,919082
ETOR.US,20260323,29.44,30.66,29.21,29.95,978959
ETRL.US,20260323,8,8.0064,8,8.0064,365
ETS.US,20260323,0.629359,0.66,0.6134,0.6397,157439
ETSY.US,20260323,53.22,54.255,52.06,52.49,2769880
EU.US,20260323,1.77,1.86,1.69,1.82,2845743
EUDA.US,20260323,6.47,7.155,6.42,7.1,23609
EURK.US,20260323,11.17,11.17,11.16,11.16,7831
EVAX.US,20260323,3.73,4.0399,3.6755,3.88,24198
EVCM.US,20260323,10.59,11.3,10.59,11.25,173218
EVER.US,20260323,15.55,15.97,15,15.96,1199190
EVGN.US,20260323,0.879,0.97,0.8726,0.9347,579626
EVGO.US,20260323,1.99,2.035,1.945,1.96,5398804
EVGOW.US,20260323,0.0278,0.032,0.0242,0.032,31981
EVLV.US,20260323,5.69,5.88,5.565,5.86,3231157
EVLVW.US,20260323,0.09,0.1134,0.079,0.1,113936
EVO.US,20260323,2.43,2.455,2.375,2.38,83305
EVPF.US,20260323,49.51,49.51,49.4411,49.4411,170
EVRG.US,20260323,79.63,80.15,78.89,79.41,1877134
EVTV.US,20260323,1.76,1.84,1.61,1.7,446638
EWBC.US,20260323,106.64,107.7,104.89,104.97,1365207
EWCZ.US,20260323,5.77,5.77,5.76,5.77,401204
EWTX.US,20260323,29.85,30.45,28.9,29.8,713355
EXC.US,20260323,46.77,47.455,46.45,47.17,6493521
EXE.US,20260323,104.443,108.79,104.27,107.64,6894211
EXEL.US,20260323,41.8,42.2,41.39,41.41,2614120
EXFY.US,20260323,0.8443,0.928,0.81705,0.9128,1017421
EXLS.US,20260323,31.23,31.405,30.63,30.88,1594456
EXOZ.US,20260323,7.35,7.38,7.25,7.38,1167
EXPE.US,20260323,238.95,242.08,234.14,236.65,1992504
EXPI.US,20260323,6.05,6.285,5.95,6.17,1298416
EXPO.US,20260323,68.06,69.305,66.31,66.33,568250
EXTR.US,20260323,14.98,15.34,14.8,15.17,1340462
EYE.US,20260323,27.26,28.11,26.89,27.36,1920657
EYPT.US,20260323,13.4,13.55,12.66,12.83,851085
EZGO.US,20260323,1.23,1.25,1.176,1.2351,3855
EZMO.US,20260323,26.605,26.67,26.55,26.6375,2051
EZPW.US,20260323,25.75,26.2799,25.61,25.92,611385
EZRA.US,20260323,0.1822,0.197699,0.1771,0.19,1017005
EZRO.US,20260323,25.53,25.5691,25.53,25.5691,1370
FA.US,20260323,11.04,11.49,10.795,11.27,1304562
FAAA.US,20260323,50.01,50.01,49.975,49.985,8563
FACT.US,20260323,10.48,10.495,10.48,10.49,23951
FACTW.US,20260323,0.3399,0.405,0.3399,0.385,2230
FAMI.US,20260323,1.2401,1.2775,1.22,1.2201,8232
FANG.US,20260323,187.252,194.067,186.02,191.78,3255079
FARM.US,20260323,1.23,1.24,1.23,1.24,321070
FAST.US,20260323,44.63,45.29,44.36,44.45,6455686
FATE.US,20260323,1.11,1.23,1.11,1.15,1511781
FATN.US,20260323,1.83,2.0899,1.77,1.95,407504
FBGL.US,20260323,0.6996,0.7412,0.64815,0.7412,911418
FBIO.US,20260323,3.04,3.105,2.87,2.98,651155
FBIOP.US,20260323,13.52,13.588,13.21,13.22,15030
FBIZ.US,20260323,52.85,54.42,52.27,53.27,33489
FBLA.US,20260323,13.51,13.79,13.4,13.56,444026
FBLG.US,20260323,0.253,0.257575,0.2448,0.2499,607209
FBNC.US,20260323,54.03,55.385,53.74,54.18,245801
FBRX.US,20260323,23.29,25.66,23.29,25.61,298282
FBYD.US,20260323,7.24,7.56,6.5,6.74,73713
FBYY.US,20260323,14.57,14.62,14.5284,14.5284,544
FCAP.US,20260323,49.7256,50.21,49.7256,50.21,5471
FCBC.US,20260323,40.63,41.48,40.225,40.76,111311
FCCO.US,20260323,28.73,29.76,28.49,28.615,76511
FCEL.US,20260323,6.69,6.8299,6.47,6.71,1091876
FCFS.US,20260323,192.76,197.75,192.76,193.62,355740
FCHL.US,20260323,2.32,2.74,2.05,2.4696,129111
FCLO.US,20260323,50,50.065,50,50.065,2087
FCNCA.US,20260323,1862.33,1877.03,1831.23,1856.53,113292
FCNCN.US,20260323,24.19,24.43,24.12,24.32,68817
FCNCO.US,20260323,21.86,21.86,21.42,21.42,27373
FCNCP.US,20260323,21.0504,21.255,20.85,21.19,18929
FCRS.US,20260323,10.025,10.04,10.02,10.02,27973
FCUV.US,20260323,4.2,4.35,4.17,4.34,5216
FCXG.US,20260323,11.09,11.24,10.5801,11.1403,16186
FDBC.US,20260323,43.13,44.3256,43.12,44.31,6696
FDIQ.US,20260323,70.03,70.47,69.45,69.53,9748
FDMT.US,20260323,8.8,9.245,8.74,9.23,667640
FDRS.US,20260323,20.84,21.09,20.84,21.09,23456
FDRX.US,20260323,18.01,18.2468,18.01,18.2468,3992
FDSB.US,20260323,14.73,14.73,14.52,14.71,3224
FDUS.US,20260323,17.23,17.77,17.01,17.67,538661
FEAM.US,20260323,1.6,1.64,1.51,1.55,236247
FEBO.US,20260323,1.1701,1.1701,1.17,1.17,251
FEED.US,20260323,1.2,1.44,1.2,1.43,202698
FEIM.US,20260323,41.69,43.6,41.0002,42.8,126578
FELE.US,20260323,92.71,93.25,91.905,92.14,274546
FEMY.US,20260323,0.5308,0.55,0.501,0.5235,587793
FENC.US,20260323,7.54,7.6597,7.37,7.45,207396
FER.US,20260323,63.19,64.21,62.87,63.04,1398536
FERAR.US,20260323,0.25,0.27,0.2402,0.2402,16231
FFAI.US,20260323,0.3225,0.36,0.2997,0.3504,235100031
FFAIW.US,20260323,0.012,0.025,0.012,0.021,1487460
FFBC.US,20260323,27.15,27.78,27,27.07,888208
FFIC.US,20260323,15.12,15.53,15.09,15.18,303292
FFIN.US,20260323,29.72,30.21,29.31,29.54,917946
FFIV.US,20260323,288.37,290.8,286.43,289.75,587882
FGBI.US,20260323,8.13,8.41,8.13,8.19,6248
FGBIP.US,20260323,17.75,17.79,17.75,17.77,863
FGI.US,20260323,3.3998,3.7,3.14,3.378,7140
FGII.US,20260323,9.9,9.9,9.9,9.9,106
FGIIU.US,20260323,10.01,10.08,9.97,9.97,3243
FGIIW.US,20260323,0.2,0.2,0.19,0.19,1609
FGL.US,20260323,4.215,4.97,4.1872,4.6,40712
FGMC.US,20260323,10.1,10.11,10.1,10.1065,25741
FGMCR.US,20260323,0.55,0.55,0.495,0.5175,3632
FGNX.US,20260323,7.0982,7.1977,6.9,7.05,41398
FGNXP.US,20260323,24.25,24.55,23.8,24.25,8687
FHB.US,20260323,24.32,24.77,24.11,24.23,2779070
FHTX.US,20260323,5.11,5.355,5.05,5.09,166355
FIBK.US,20260323,33.35,33.99,33,33.16,1175591
FIEE.US,20260323,6.8,7.1,6.7135,7.065,24491
FIGG.US,20260323,1.58,1.6,1.41,1.4749,6767557
FIGR.US,20260323,33.26,34.43,32.35,33.21,4110235
FIGXW.US,20260323,0.24,0.2721,0.24,0.272,118344
FINW.US,20260323,15.64,16.25,15.62,16.12,11528
FIP.US,20260323,4.7,5.16,4.69,5.08,1334396
FISI.US,20260323,31.37,31.98,30.66,31.3,177980
FISV.US,20260323,58.02,58.51,56.76,57.71,6787842
FITB.US,20260323,45.708,45.92,44.9,45.37,13722958
FITBI.US,20260323,25.62,25.6982,25.61,25.68,31614
FITBM.US,20260323,25.95,26.09,25.8504,26.03,39148
FITBO.US,20260323,19.42,19.49,19.2606,19.46,13899
FITBP.US,20260323,23.55,23.7399,23.36,23.63,14036
FIVE.US,20260323,229.31,234.46,226.7,230.5,1588569
FIVN.US,20260323,15.96,16.22,15.637,16.07,2525632
FIZZ.US,20260323,35.288,35.288,33.98,34.01,243523
FKWL.US,20260323,3.53,3.54,3.53,3.54,2255
FLD.US,20260323,1.16,1.5,1.16,1.5,273851
FLDDW.US,20260323,0.115,0.17,0.115,0.125,55444
FLEX.US,20260323,63.19,66.05,63.075,65.04,2763672
FLGT.US,20260323,15.785,16.42,15.76,16.33,883130
FLL.US,20260323,2.32,2.4,2.2307,2.32,108526
FLNA.US,20260323,1.82,1.89,1.82,1.88,257755
FLNC.US,20260323,15.33,15.85,15.075,15.36,3328758
FLNT.US,20260323,3.89,3.99,3.65,3.9,85458
FLUX.US,20260323,1.2,1.242,1.1603,1.19,111674
FLWS.US,20260323,3.24,3.35,3.08,3.13,388268
FLX.US,20260323,2.59,2.91,2.59,2.75,153057
FLXS.US,20260323,44.3,45.54,43.5756,45.33,39138
FLY.US,20260323,22.64,25.025,21.53,24.01,7748057
FLYE.US,20260323,1.68,1.95,1.68,1.91,8995
FLYW.US,20260323,12.04,12.695,11.95,12.51,1698536
FMAO.US,20260323,25.32,25.735,25.0901,25.16,42781
FMBH.US,20260323,40,41.09,39.94,40.4,198480
FMFC.US,20260323,0.5782,0.63,0.3492,0.4477,1676655
FMNB.US,20260323,12.88,13.02,12.66,12.84,418746
FMST.US,20260323,1.78,1.89,1.73,1.8,158134
FNGR.US,20260323,1.15,1.1693,1.1026,1.12,159092
FNKO.US,20260323,3.45,3.555,3.375,3.42,869178
FNLC.US,20260323,27.21,28.49,27.21,28.15,30763
FNUC.US,20260323,1.95,2.1,1.89,2.04,422460
FNWB.US,20260323,8.7,8.88,8.6,8.61,12072
FNWD.US,20260323,38.93,38.93,37.62,38.11,7477
FOFO.US,20260323,4.24,4.71,4.24,4.29,24976
FOLD.US,20260323,14.41,14.42,14.39,14.42,2652291
FONR.US,20260323,18.33,18.345,18.3,18.34,38529
FORA.US,20260323,2.06,2.07,2.0371,2.07,6762
FORM.US,20260323,95.39,99.11,93.58,97.2,1321018
FORR.US,20260323,6,6.13,5.915,5.98,129769
FORTY.US,20260323,126.45,126.45,126.45,126.45,471
FOSL.US,20260323,4.01,4.32,3.97,4.04,786401
FOX.US,20260323,52.93,52.99,51.55,51.63,2000436
FOXA.US,20260323,58.49,59.01,57.125,57.28,3103777
FOXF.US,20260323,16.72,17.185,16.52,16.75,830857
FOXX.US,20260323,4.18,4.23,4.179,4.23,1149
FOXXW.US,20260323,0.0954,0.1361,0.0904,0.0904,2730
FRAF.US,20260323,48.91,50.655,48.91,50.15,18085
FRBA.US,20260323,15.77,16.07,15.76,15.86,55740
FRGT.US,20260323,1.0184,1.06,1.01,1.06,91936
FRHC.US,20260323,139.2,142.17,139.2,140.97,82767
FRME.US,20260323,37.46,38.37,37.12,37.87,505295
FRMEP.US,20260323,25.6056,25.655,25.6056,25.655,1200
FRMI.US,20260323,7.28,7.4,6.8,7.23,10385348
FRMM.US,20260323,2.81,3.03,2.73,2.92,246919
FROG.US,20260323,41.91,44.45,41,42.64,2128905
FRPH.US,20260323,21.19,21.68,20.9,21.45,92582
FRPT.US,20260323,65.91,66.55,63.895,64.68,1410066
FRSH.US,20260323,8.19,8.295,7.99,8.17,5255795
FRST.US,20260323,13.06,13.2,12.965,13.06,191508
FRSX.US,20260323,2.34,2.42,2.26,2.39,23078
FRWD.US,20260323,24.01,24.01,23.545,23.6399,146026
FSBC.US,20260323,37.05,38.245,36.87,37.54,87431
FSBW.US,20260323,37.73,39.88,37.73,39.88,15831
FSEA.US,20260323,12.7,13.29,12.7,12.99,882
FSHP.US,20260323,10.93,10.93,10.93,10.93,228
FSLR.US,20260323,193.26,196.93,188.1,189.92,2122198
FSLY.US,20260323,25.2,28.79,24.8,28.75,13881075
FSTR.US,20260323,28.42,29.42,28.02,28.12,140973
FSUN.US,20260323,36.74,37.4,36.1,36.38,195721
FSV.US,20260323,136.59,138.755,135.92,137.51,138640
FTAI.US,20260323,236.82,250.33,235.43,241.545,1439951
FTAIM.US,20260323,27.2585,27.2585,27.13,27.2585,1894
FTAIN.US,20260323,25.234,25.29,25.22,25.25,13378
FTCI.US,20260323,4.8,5.2699,4.65,5.05,197440
FTDR.US,20260323,58.91,60.81,58.575,58.62,1402280
FTEK.US,20260323,1.24,1.2688,1.22,1.23,70032
FTFT.US,20260323,1.27,1.3225,1.24,1.25,5848
FTHM.US,20260323,0.7828,0.82,0.7535,0.7898,99984
FTLF.US,20260323,13.03,13.305,12.65,12.93,11147
FTNT.US,20260323,82.01,83.72,81.22,82.77,4999994
FTRE.US,20260323,9.68,10.085,9.46,9.75,1018590
FTRK.US,20260323,0.5333,0.55,0.53,0.5331,12601
FUFU.US,20260323,1.76,2.05,1.7556,2.01,1108495
FUFUW.US,20260323,0.1499,0.15,0.144,0.144,11572
FULC.US,20260323,6.98,7.11,6.745,6.89,877098
FULT.US,20260323,20.05,20.37,19.85,19.86,2499275
FULTP.US,20260323,18.9,19.03,18.4401,18.92,9539
FUNC.US,20260323,36.07,37.3,35.99,36.99,22745
FUND.US,20260323,8.92,9.205,8.92,9.19,47998
FUSB.US,20260323,15,15.3,15,15.28,3359
FUSE.US,20260323,1.42,1.435,1.3001,1.33,55842
FUSEW.US,20260323,0.09,0.0902,0.09,0.09,3140
FUTG.US,20260323,8.92,9.6103,8.8917,9.54,116949
FUTU.US,20260323,136.21,141.26,134.56,140.04,3549552
FVAV.US,20260323,10.06,10.06,10.04,10.04,2467
FVCB.US,20260323,14.99,15.155,14.8,15.07,143918
FWDI.US,20260323,4.66,4.91,4.63,4.875,936013
FWONA.US,20260323,75.47,76.86,75.07,75.52,214132
FWONK.US,20260323,82.14,83.91,82.08,82.74,1892924
FWRD.US,20260323,16.11,16.67,15.77,16,908649
FWRG.US,20260323,12.59,12.6344,12.2301,12.35,1206296
FXNC.US,20260323,26.42,26.88,26.2,26.33,46278
GABC.US,20260323,41.74,42.18,41.01,41.53,278257
GAIA.US,20260323,3,3.1,2.915,2.96,129953
GAIN.US,20260323,13.89,14.3275,13.75,14.25,528492
GAING.US,20260323,25.35,25.35,25.26,25.28,5840
GAINI.US,20260323,25.395,25.54,25.37,25.48,21405
GAINN.US,20260323,25.165,25.1731,25.1323,25.1323,1200
GAINZ.US,20260323,23.86,23.93,23.86,23.92,4615
GALT.US,20260323,2.79,2.88,2.745,2.86,150850
GAMB.US,20260323,3.97,4.185,3.97,4.08,662132
GAME.US,20260323,0.275,0.285,0.2684,0.285,588989
GANX.US,20260323,2,2.09,1.885,1.89,811606
GARY.US,20260323,21.94,21.94,21.7285,21.7285,405
GASS.US,20260323,8.86,9.2101,8.6501,9.11,232568
GAUZ.US,20260323,0.73,0.746,0.6,0.662,156177
GAVA.US,20260323,22.56,22.95,22.56,22.7482,896
GBDC.US,20260323,12.46,12.695,12.39,12.62,2153297
GBFH.US,20260323,25.93,26.59,25.69,25.8,55434
GBLI.US,20260323,29,29,28.943,28.98,1427
GCBC.US,20260323,23.44,23.935,23.03,23.38,14700
GCL.US,20260323,0.5974,0.6108,0.59,0.6004,33754
GCLWW.US,20260323,0.02794,0.0289,0.02794,0.0289,1776
GCMG.US,20260323,9.98,10.129,9.765,9.96,739793
GCT.US,20260323,41.19,43.49,40.92,43.28,721544
GCTK.US,20260323,1.05,1.07,1.02,1.07,20508
GDC.US,20260323,2.7,3.07,2.52,2.62,302343
GDEN.US,20260323,26.62,26.7,26.29,26.36,150454
GDEV.US,20260323,14,14,13.75,13.75,654
GDFN.US,20260323,26.36,26.36,26.085,26.085,12817
GDHG.US,20260323,1.74,1.78,1.72,1.76,1255
GDRX.US,20260323,2.07,2.1,2,2.08,2505445
